id,pg
-8450482849073048619,0.4759142157486379
-4922434742567528666,0.6524277290517171
5901885998111795275,0.6471437574180535
-4359040040192581571,0.7293315298946234
-5311113203814968846,0.568236813177038
-6266307490554428945,0.6100792630918848
-8964663570644722932,0.6133498839977599
405670389959245270,0.6878715076517944
851510670409544163,0.6672033742016511
7046941821650508522,0.570439740774443
6553155381108218283,0.6483670376685851
2808334219710207081,0.7093984749026437
-531852233377810180,0.5473418398059232
4698169567377297628,0.7285391700566333
-7345334875972810442,0.7791755168578411
-7734340662410802829,0.6568883459726065
-4909724603641742844,0.6612867403084686
2569753499794734683,0.6855010484246296
-401804345667333451,0.5853539662966536
-2058576518250023604,0.5632084888513759
-2048319165742782062,0.6455222983301311
-5848987442857726468,0.6364428947770305
-3210517083416586443,0.5613861652386952
1621538215252183502,0.6291246749749712
6118930868026741392,0.619806809109947
4979938772036829879,0.7871740483525351
8575316461404198217,0.6576910728894823
-4080371991753690216,0.6258005928590196
3758012115654488829,0.7536485037835843
331992434492855838,0.6919843278170889
4848888858991604390,0.6576048393376211
-1508419721318644149,0.785318194351955
-4454456496237650784,0.5906361209460297
4332383704356177052,0.4555513309593172
-3892574397260992303,0.574527486229899
2300745643099154976,0.6010247585218066
7647927890568403693,0.6418114570802397
-6137464181019468096,0.709123180434282
-8167602615877543045,0.6127646134896797
-348834984079611066,0.6077307869727945
1038153417807452942,0.5948614768091859
-5954894356504570052,0.6253165946412352
4447449279886562590,0.5297297196579661
-8777355517324452271,0.6916017054400299
7939128193034128527,0.6960855013034634
-3657028724939738868,0.5142673571014045
-6438053606459142306,0.5316245824942452
-8863874708817072374,0.5813614499200498
-4183338088793111980,0.6231568607100374
855573918936004886,0.5497311924958396
-1332446000573911424,0.6581784744375512
4353861643889035712,0.6838607241770415
-5486205506896950648,0.6052764924212272
-4927379690679764483,0.6440244637355097
-6158529602022667826,0.603779608654184
-3770519249678696426,0.648213843642576
-8272254910375544696,0.7113050027433597
-617490072438153674,0.5786085839478818
-1227762106938144508,0.5779194997320263
7151576327735375843,0.3601952924720293
-4575809148932713044,0.6519130681022771
4497155795921914132,0.5758217317221181
-8503253158858837947,0.6320046174089948
-539987877635664506,0.649653934151466
7192935795566344925,0.6689554691829668
-4096870802613541498,0.6799518699365703
-5623251532997439352,0.6249430901427911
-3258231411837259209,0.5663922175978666
371206013564373835,0.6440030015049009
1319170369316160298,0.6217550582701279
8945006888502192725,0.467190676906715
-1605036919276680236,0.5185586456218086
5168360829907738846,0.708887916091492
3155123302221372543,0.5377986467014566
5824917781460076452,0.6691122244220197
-3240657479052644739,0.6651306535450296
-7684550580605755094,0.7489547697162521
-2480670054914972920,0.5072190121014214
1005382812988095433,0.6914650855842785
5664911417601976387,0.6088881793990197
1949875048399868640,0.52275425526114
170819724748890620,0.41658123516050893
-4809923120971584071,0.615651122797751
-2534479209921567638,0.5571917471839072
8637370103451766190,0.7410507008484319
9012921650629133597,0.5688447397368211
-4857051633301972533,0.7263543135603417
8771146092174591840,0.6456158098423257
4707793901463575654,0.6395541026183328
6277203215989086625,0.7120339001876577
6760501089755739288,0.7159654640203178
6002793894979541560,0.6895975081480035
5037827441976938489,0.6398234614390468
7285507656550219159,0.6042338439091981
-4860158340962044789,0.6155756425901373
-1612668686783664919,0.660999660079914
3527339583467495239,0.7041951151331922
-3428879588205964360,0.5280164647601387
-4264398512770038183,0.6178434669350219
1835014083629504908,0.6914641309004357
7976851837426278515,0.7163968005642791
1524380749270075575,0.7479565932314062
-1477181054356788412,0.6166555800307181
6780457757290063605,0.7225173869691011
-2410949055271785703,0.6221900201815095
-5847825369625287127,0.7311498688693576
-1342451603539263851,0.6445102988607584
-4012457233907477913,0.6779314071696388
-8620836180466616447,0.7040871036339063
-3517400191419697251,0.5839726133324893
-4314397301393948559,0.7590975510634126
-4677564017787443247,0.5573621886337048
8971333015348909060,0.44546322394965265
818075525846375673,0.6297148732017015
-3469990297907766863,0.7235991412317627
-8278267380973130689,0.6471132547493315
1358573168786860281,0.5669297327736885
4446700534225900179,0.6320127625479627
-3367847763936577893,0.6656633727446816
7758544589707664664,0.7457883532720041
-293348955788295813,0.6703817566754736
-8073253765637435269,0.5772745123252534
1919434131205656388,0.6205951714379576
8998698935005800105,0.62202733823247
7931003742599170190,0.6329752718876591
6233332503108362746,0.5795898569498755
-2621817416233222027,0.550864229012986
7555847264580899943,0.5427612624768241
47076746379350807,0.46934063399914394
8133117605047041016,0.6104017567880259
-7404480820792128990,0.6025696829404478
-5210864072122106504,0.5787156659875562
6440601482625439036,0.6332120856178867
7257201793190675826,0.6314820766785163
-712003994705007607,0.6381418233928303
1415014417158256329,0.5935541457552452
-8356512738966233910,0.6767647921675054
3731973597332176936,0.5527226918090067
-4391704436293953299,0.6009855394764765
8755624894657605947,0.5638465232828173
1690751606695792108,0.6835099099055008
5540718570335121445,0.7028377981620905
-2014848922183708066,0.6691736320635642
1291142078518104545,0.7430841568676633
3351770612668434123,0.4988509930996202
-5010539605749084956,0.5940388202381743
-7598095819972578701,0.7155795037909928
-758073856883909861,0.5916030161437366
-8921832023118348639,0.37702245305371096
7379737544170955126,0.8336741835104647
4718799503760849531,0.6374751684852233
-5695441653688785395,0.6532547162013573
4315955811298290261,0.6277071600483235
-6049346452447263227,0.7221513238743895
2040250274878894596,0.6266208479346338
1427693045026571288,0.6601432291409113
7174888191627455431,0.6420512617638022
3983411560283816377,0.6509129871888949
-1639375160011886906,0.7696307161878175
1158944355699637400,0.5250696629510012
5248551294033926092,0.5914325209308268
5314979962778483141,0.6901040573256503
-1592347243257987618,0.7414053480298822
-2617525980159417473,0.5932861721569305
-83527048321295457,0.7016738559908754
-3757005475929763468,0.6147904198158474
3824287401728475391,0.6212725849450683
1011865474608752645,0.4715776748177387
-4897365218625689361,0.5774039088449138
432784046147060030,0.5495094069653922
3345156022564583301,0.5672475322399497
-8795440342747060083,0.5214061960325556
-9159526482975384787,0.7165947887993598
6945104251174906391,0.6272660878361436
-5974155001640433501,0.5056805350211286
1391044155678118680,0.7182528900275487
6111103444830665530,0.7514251365166618
-7960900345624973834,0.5669048306639457
6434365880617591543,0.5976292104525719
8354679458526852601,0.6211577650356177
-2228874264772338148,0.6172077673810236
8587136811995363525,0.5092087939936301
7914127032629719704,0.7159937043233945
3391172153279397611,0.5735684003545382
-6167186667070725016,0.7033862544972481
5462631346364640386,0.6823537400981926
1813767767242872664,0.63622373514752
6655195353145208705,0.7243649342805392
3876312619111593592,0.5481083022297242
3371135687271016759,0.620748862492141
6690180138457283669,0.69319451903361
9002216077337288755,0.6156864754728506
5090470772312554974,0.6570130673052978
-5116401329731606177,0.6713668488883193
1806993117105865486,0.69727890501994
-7174368337953627694,0.3314786522387092
8101775188099498853,0.7523929117183835
-655751279859676395,0.4935254594165923
497134751369527046,0.6316856174136077
6480320572429276619,0.6023134405387667
4619943370458466668,0.585761953788597
6667634402842917673,0.6657046213949078
-5496060152606708595,0.6117309997778754
7134722524747121377,0.5765271340929786
-5752211477169320535,0.5250883248923803
-5524879651008990326,0.6850469273056179
-7454236799939091451,0.741595074641099
7927852897119730198,0.6370205807135009
-7457969229843521695,0.5998513554101558
535915814173249567,0.5519227395628423
-8273260376157681101,0.7057941186463239
6956785941778403804,0.6465410904097212
-1109657985314759811,0.7506116380629182
-3052973213501623839,0.6045967895903539
-6304686711531773848,0.5996982464626985
-4417380066559620109,0.674506068104964
-4427818172480593396,0.7820402556136881
