source,target,lat,long,pg
-9059923360737663743,-6034695204715659669,-122.8216086,45.4811956
-2620399400406596371,1321152292747306639,-122.86048720000001,45.5372397
-1161794216492468351,2884035576718382959,-122.76614540000001,45.5239995
4620598466571413093,8536243134773633319,-122.74653370000001,45.5084091
-8022401341117510963,-6292527109890354477,-122.78171090000001,45.5173155
7764082234093818764,-8542206750102003492,-122.7614753,45.450437
-6724321397071308771,4338119158800986727,-122.8350319,45.4485827
-39497118837717532,-8360498491501826709,-122.7747762,45.5173459
4548682312149614164,6008155575971959561,-122.78529340000001,45.520031100000004
2171269341808693280,3996420477420391826,-122.7718289,45.518739100000005
-1669336218721342975,-1509485961214201046,-122.77470100000001,45.527520700000004
-1590799862426132024,3889241683330696871,-122.76864420000001,45.519567300000006
-3957264197986915693,8363539918927963452,-122.7672862,45.5241102
1479193234889284962,7141823878193203568,-122.79056820000001,45.4626401
2215930050294810236,8612920871542841378,-122.81545600000001,45.5023525
280249425218679784,-4188359805918758320,-122.7590337,45.4538232
7222476926861845218,1718809003875645939,-122.78971000000001,45.5208742
2389838202098619028,-5562597398937679371,-122.79156080000001,45.524033100000004
4875318234066489620,-2980605709179929731,-122.7565663,45.447728500000004
5173872849898964915,7811891735960837297,-122.77184190000001,45.449138500000004
-1740820568031907733,7537834157827290402,-122.8629281,45.5152714
-39497118837717532,5065607496507348698,-122.7747762,45.5173459
1096363120984584054,1516187120313581804,-122.76619140000001,45.528190800000004
780471988703960054,-6827011192637415264,-122.76149550000001,45.4493069
-613232140401954405,6677286596016908380,-122.79799700000001,45.4603588
-1791121450336358220,-7089264390034858484,-122.75475580000001,45.4858028
-796919208783764876,2184209383437679904,-122.8037249,45.448030700000004
3012417963789977738,4610228559815992195,-122.74698300000001,45.492887100000004
7409846552499989552,1335902243434383362,-122.8603877,45.5175436
89782617533434518,-2926646607399198618,-122.76699980000001,45.5097892
3148175096972182447,-2914582911153124028,-122.7794537,45.5060846
4974120527580336876,-1718475560290836703,-122.7720551,45.5232777
7221584645248149479,-1515580477077646456,-122.8220033,45.450217900000005
-2500275301672639761,-2282264790116255079,-122.7471381,45.513786
-5100236749265888786,3747581840417191062,-122.79561100000001,45.4701682
-6849694841796961291,4666329728795571633,-122.77184190000001,45.449138500000004
8735531387066803266,-3641087426253527248,-122.7686106,45.5233141
-5536662888798338908,-2807400445451622184,-122.77766770000001,45.5183497
-5748124204250607462,2379440094189055737,-122.8039598,45.463070900000005
-2630839061565017294,8519776020561066799,-122.75655470000001,45.4443392
-5653528730535050353,-2248427256538962912,-122.759028,45.452697400000005
7804021531282249185,-879133130347322299,-122.74445320000001,45.511741
-6505264745689809349,-2034166268179109504,-122.8228318,45.4368574
-1570521377272309092,-7503969151920404757,-122.76553360000001,45.5195528
7914030230464701553,4448575458772408630,-122.78056640000001,45.5216154
-4335928791217514871,-7341432553715596626,-122.7639209,45.4454274
3232926073411752185,1740057831564731573,-122.77291890000001,45.518750100000005
4974120527580336876,6239442905983515864,-122.7701895,45.524087400000006
6181787792962079518,918817563687918648,-122.7819743,45.519209100000005
5676680673046065230,5271368341773947971,-122.7582861,45.480000100000005
-2807400445451622184,-39497118837717532,-122.77546550000001,45.518347600000006
-7748644474528062518,-5403214089104457596,-122.7590129,45.4799765
1057683297173674086,6992893328066621540,-122.7717233,45.519578100000004
1378464929145347274,8146333745594549978,-122.82455890000001,45.4364849
-7299238336935228061,6609660124261798430,-122.8219849,45.5156452
2290066216647696568,2310761589024821271,-122.7525145,45.5137255
-1016089187213622094,-2347287876285592205,-122.8209101,45.4804224
-1190628783727466454,6381652617459942950,-122.7614884,45.447724900000004
3337490637461484785,-7671573036004607000,-122.7775811,45.525497200000004
7773538252546931517,8584887393135409519,-122.77093540000001,45.5131602
1807273089809583373,-6505264745689809349,-122.8231664,45.436856000000006
7491587134110175983,-8002944531259965253,-122.8100916,45.4824962
8667341908543465726,-1430769737172876716,-122.79178460000001,45.5207427
3850538356556061883,-8827781977718518155,-122.7838449,45.514521900000005
7163445401739521893,4087374152289997325,-122.75902810000001,45.4504255
-4174281900055304804,1280077196189235488,-122.77546710000001,45.5192196
1782993390616903659,-1775543771353794508,-122.7443034,45.510292400000004
-1089655723835853947,-6114635192042988840,-122.76962200000001,45.5159528
9023317942845814093,-8639421475242846611,-122.7797548,45.4705853
-4353492074059664721,6239442905983515864,-122.76910110000001,45.524087200000004
-6921125378819812983,8705576991252061432,-122.7676308,45.520822700000004
-6822050908240453458,-6475832516192317647,-122.77542100000001,45.521415100000006
-3367281022220369901,-5378488043660003705,-122.7705581,45.453836200000005
-9049248263673749821,-3608640834473041498,-122.7614884,45.447724900000004
-8405756896316231525,2290066216647696568,-122.7525145,45.5137255
6140635979592391769,-6381208217486065617,-122.77282040000001,45.5271203
-8002944531259965253,7491587134110175983,-122.8100916,45.4824962
778314557943594710,-8155194465515400442,-122.8405166,45.5331905
4145611172213295001,-5494803489455645039,-122.7694026,45.450284200000006
4255561312175868860,8349621338829118969,-122.8508831,45.5184951
6031208884948199051,9105201054466542137,-122.7672862,45.5241102
4697352957353279373,-3579530611133373963,-122.76958990000001,45.5137999
-6639377039689840415,2980216247437477388,-122.78439770000001,45.518250200000004
2310761589024821271,2290066216647696568,-122.7525145,45.5137255
-7710090643244057594,-2214288606518005112,-122.79290080000001,45.4763402
1623187881280232251,6419180855686050114,-122.78708890000001,45.5221705
-102041995198011968,-1270154075928101757,-122.77059120000001,45.5088032
3138094186327074779,4087374152289997325,-122.7590294,45.451571
-88838294800331728,-1234470106616056400,-122.78041320000001,45.5188335
-1038311571596990675,-3361291004198221014,-122.78960810000001,45.5200545
-6395867235566553528,4416476939160689438,-122.7849321,45.5147707
-3589578413918900214,-385500887084267585,-122.77149530000001,45.527991
3341361624649057829,-1016089187213622094,-122.82160750000001,45.4804042
2365540013071499900,2337320419931482287,-122.78240160000001,45.5147811
-2786943269265765065,8076267119981198332,-122.837489,45.455595300000006
-8827781977718518155,3850538356556061883,-122.7838449,45.514521900000005
909171480630324162,3925786104156794418,-122.82797590000001,45.475975600000005
-352350249574519601,2337320419931482287,-122.78240160000001,45.5147811
7430129290607540380,-7432324562738102530,-122.81899200000001,45.477727400000006
-730948112399193615,6084983234650139031,-122.76925920000001,45.451670400000005
-2474632340506285105,-2952061207297937773,-122.77417940000001,45.518752400000004
-8787919921572460350,-7089264390034858484,-122.75475390000001,45.4858902
-9048636625967333259,-6617242360988083258,-122.7473595,45.5172924
4704646723927431612,9109625955764242202,-122.8438512,45.5181668
-7503969151920404757,-2345584302763933691,-122.76658470000001,45.5195571
-2282264790116255079,8288223017497047508,-122.74616490000001,45.5136965
-6381208217486065617,8483311521232135167,-122.77289390000001,45.527768200000004
-7360857100530440934,7554544253095927069,-122.79575770000001,45.4685493
9095096363288088941,6579957875326218962,-122.79582040000001,45.4999461
-7979221930708609648,-162443637650666690,-122.83568980000001,45.4510117
-1590799862426132024,3562933184885934154,-122.76864570000001,45.520830700000005
810499770849858476,-7341432553715596626,-122.76394250000001,45.4443457
-1601193578220846236,-191708755405482413,-122.76813240000001,45.508631
4597877429523550726,-1508041570199844707,-122.75452050000001,45.490951900000006
-3755024330072566261,-6945027330687358151,-122.7834392,45.4720292
8322630495434032860,7595745528285325316,-122.8021721,45.4859949
6544286223381970401,-9147561592317191229,-122.810062,45.4602276
8900939453732020556,-4135680547546970209,-122.7554487,45.496063
206730180121411054,1147079074640371303,-122.8215323,45.4533076
4368224407951459953,8367405349814604635,-122.76830890000001,45.452054600000004
-8281096752616617161,-2246733303953121863,-122.7887232,45.463840700000006
-8363354734558868710,-88838294800331728,-122.780499,45.5191402
7436112230705470009,4557602193058092417,-122.80383060000001,45.4741531
-3585425058967494272,6522186152189837601,-122.77419870000001,45.527050700000004
-4912967324804380749,-1270154075928101757,-122.77059120000001,45.5088032
-3570505186246461255,-7806272850459378545,-122.79278620000001,45.522848100000004
7022841962486129872,-9181326086957737769,-122.75422750000001,45.4526769
-1658195079348055845,420407508216697696,-122.80436300000001,45.4626746
571128715529324553,-2019570882097794392,-122.838057,45.4677998
-8542206750102003492,7764082234093818764,-122.7614753,45.450437
-4973980149734467845,-389146417316811001,-122.81123330000001,45.4761256
-1693588551132735010,8099178356848585910,-122.76713830000001,45.5185727
2275554066640043780,4454907352621905962,-122.84025050000001,45.4516378
7163445401739521893,-7235687443645655715,-122.75902810000001,45.4504255
8987126559117005697,6522186152189837601,-122.77419870000001,45.527050700000004
-6945027330687358151,-5161484010943806992,-122.7834392,45.4720292
-3689945659074535363,-4973980149734467845,-122.81123330000001,45.4761256
4697352957353279373,404336568783254011,-122.76958330000001,45.5135103
8004726068322794815,-8716238412069552625,-122.76937880000001,45.4480183
3232926073411752185,3423119151997086417,-122.77291890000001,45.518750100000005
-4174281900055304804,5348183864469775334,-122.77546710000001,45.5192196
6994661989795193996,-7770554367456807571,-122.8209381,45.4819496
7444460354481428544,-3629249901732133655,-122.7665791,45.5208133
-1812246775769158100,-48988172713811097,-122.80398430000001,45.460247100000004
-3785745515313328354,8667341908543465726,-122.79178460000001,45.5207427
7521628023543703102,7812671248091447075,-122.78145710000001,45.5166632
3402633590497402904,-1001888279810016568,-122.80413360000001,45.465530900000005
-4335928791217514871,-8693360105344442008,-122.7639209,45.4454274
-4245422518665222532,-962796878007637210,-122.77057060000001,45.452956400000005
3402633590497402904,-1001888279810016568,-122.80407120000001,45.465822
6181787792962079518,-2544543537212932021,-122.782425,45.5192099
7075674605468116746,2884035576718382959,-122.76614540000001,45.5239995
5281711849899279724,3081809303641883107,-122.858742,45.5181995
-7089264390034858484,-8787919921572460350,-122.75475390000001,45.4858902
1751923801832799796,8288223017497047508,-122.74575220000001,45.5150256
-5896065000943033231,-488699239074987184,-122.77147310000001,45.5227404
2389838202098619028,-6595567198516178450,-122.78711820000001,45.5240061
-915993826386082241,1142191329233364467,-122.81986930000001,45.4804237
8329965185462053329,-4831244351643902123,-122.8359647,45.4378444
-6617101225389433001,2759929261363450463,-122.8060257,45.499014700000004
-1234470106616056400,-88838294800331728,-122.78041320000001,45.5188335
4416476939160689438,-6395867235566553528,-122.7849321,45.5147707
1718809003875645939,7222476926861845218,-122.78971000000001,45.5208742
-7266027257068458424,-1590799862426132024,-122.76864420000001,45.519567300000006
3331585037324974466,8149875325602179432,-122.75607190000001,45.4546033
-7143479969988917859,7518297393904484529,-122.76775090000001,45.451800500000004
5637033296196155894,-7722381523657541132,-122.7722463,45.509792100000006
8004726068322794815,3502238023282736934,-122.76937880000001,45.4480183
-1813861435857987157,-429727876456565173,-122.8609366,45.5146269
4411349094612752778,-2348114959377234667,-122.7703292,45.5270498
-1106806569366375166,-3358503615630831421,-122.77093540000001,45.5135091
-5707390647657374584,9109625955764242202,-122.8439278,45.5180571
5271368341773947971,5676680673046065230,-122.7582861,45.480000100000005
6622460524318744128,-6724321397071308771,-122.83503900000001,45.448970900000006
-6539769953228871895,8237157900480924380,-122.82551380000001,45.4773209
2298174062864556356,9119266608910235669,-122.7826002,45.516595300000006
-5272213383333259802,1065441602429546970,-122.7871224,45.5241758
18518330678599531,-8514502802908216875,-122.7897315,45.521795100000006
-5299871762133615292,4276851477377696295,-122.8206799,45.481995000000005
529791436109128440,-8405756896316231525,-122.75254880000001,45.5131317
-1570521377272309092,7444460354481428544,-122.7655328,45.520830800000006
-4941566174301217260,7030024013865128455,-122.7688952,45.5251481
6329181463501217543,-8675130635859923486,-122.7753083,45.522177400000004
-4644358095244183372,4387474529506060016,-122.8226427,45.5146674
-3548925290248752869,2390078934110913333,-122.75410810000001,45.447318700000004
469421003990947649,-3756191058328373163,-122.80618810000001,45.524762700000004
732147030600381583,4697352957353279373,-122.76958990000001,45.5137999
-6114635192042988840,-1089655723835853947,-122.76962200000001,45.5159528
-7979221930708609648,7948821138864371025,-122.8357962,45.4508152
4338119158800986727,3313577413108386092,-122.83401900000001,45.448058800000005
8483311521232135167,2764366471499453419,-122.77289390000001,45.527768200000004
6320747740020307944,8373219015469202030,-122.7558606,45.481509
-5088356584302544253,-444198339871180081,-122.76598650000001,45.4534961
915148446314556095,-2248427256538962912,-122.759028,45.452697400000005
9109625955764242202,4704646723927431612,-122.8438512,45.5181668
-191708755405482413,-113814133445798771,-122.76739380000001,45.5085914
-7432324562738102530,7430129290607540380,-122.81899200000001,45.477727400000006
-4525555717867285146,5516683821818126755,-122.74457220000001,45.5041853
-3707457557674695171,-2245796248545107959,-122.8213738,45.4367764
8519776020561066799,-2722102658206589229,-122.7565536,45.4432178
-8032754708926638609,-7392486272160220214,-122.77341290000001,45.5213119
8484636802444307713,-5867078596377774791,-122.76247900000001,45.4538195
-5606297258161947392,2980216247437477388,-122.78439770000001,45.518250200000004
-2585204912444623626,-7503969151920404757,-122.76553360000001,45.5195528
5385109127598492030,-7392486272160220214,-122.77223430000001,45.5213156
-3334986789296818171,-3900967883088201907,-122.77359560000001,45.524004100000006
2215930050294810236,8636705577088407602,-122.8150961,45.503143300000005
4848241282175473373,6496434088107134696,-122.80893230000001,45.477177700000006
-5899968381448867324,4145611172213295001,-122.76893270000001,45.4502838
-6452044388244107714,-39497118837717532,-122.7747762,45.5173459
-5403214089104457596,-7748644474528062518,-122.7590129,45.4799765
485100251708800362,2031662366495893426,-122.79152810000001,45.5211781
3992452598895571566,-8542206750102003492,-122.76146670000001,45.4515424
5702318042739552590,6270634918640857964,-122.7483799,45.517077300000004
-730948112399193615,-4245422518665222532,-122.77059600000001,45.452077700000004
7075674605468116746,-1161794216492468351,-122.76614540000001,45.5239995
9105201054466542137,6031208884948199051,-122.7672862,45.5241102
6992893328066621540,6790136893516317740,-122.7717233,45.519578100000004
7030024013865128455,-4941566174301217260,-122.7688952,45.5251481
977010376194936621,-8383758052125908372,-122.76902480000001,45.507903600000006
5224666328272053579,-7879064168556315441,-122.76452160000001,45.457951300000005
947911080280278468,-898801443169598270,-122.8323503,45.477324100000004
5173872849898964915,2892282997722749259,-122.770627,45.449142
-1270154075928101757,-102041995198011968,-122.77059120000001,45.5088032
-9048636625967333259,5702318042739552590,-122.7473595,45.5172924
-4726058212830385982,4828667846749135778,-122.74724130000001,45.5183033
9103446204061659733,6329181463501217543,-122.7753083,45.522177400000004
-9049248263673749821,6381652617459942950,-122.7614884,45.447724900000004
4620598466571413093,8536243134773633319,-122.7463579,45.5080661
-7403810045503651265,4516315829195951855,-122.82453480000001,45.4798975
6930217158922433063,2275554066640043780,-122.83852770000001,45.4523534
-7625578186592106085,3341756427879443675,-122.7955666,45.447867300000006
3996420477420391826,2171269341808693280,-122.7718289,45.518739100000005
-450907862040171841,5128119709427329561,-122.75116000000001,45.5149376
5658336680031713187,-4912967324804380749,-122.77059120000001,45.5088032
7519638172407670008,977010376194936621,-122.76902480000001,45.507903600000006
5637033296196155894,-6283325095937036811,-122.7722463,45.509792100000006
4620598466571413093,8536243134773633319,-122.74683730000001,45.5075906
-583230124356785942,6270634918640857964,-122.7483799,45.517077300000004
-5055764799126694561,7147993445882249659,-122.83386610000001,45.4730666
-2980605709179929731,-1210038143603402109,-122.75655350000001,45.4466033
-1210038143603402109,-2630839061565017294,-122.75656550000001,45.445478300000005
