id,pg
8363539918927963452,0.7866659852795478
9208253860497661785,0.6462366894657464
-3764399291273371254,0.15
-8542206750102003492,0.8046437598719771
-3855434076109046396,0.8435078160581234
4917439253624208322,0.47976321093749996
-8671526213118224214,0.6849992858072916
679540765725232641,0.622850484375
5516683821818126755,0.622850484375
3006290761694298631,0.15
8367405349814604635,0.524739855895996
-4941566174301217260,0.32970749527902554
-7806272850459378545,0.7116127899576823
5003322090395091906,0.8216350063209061
-3894107806011867103,0.4709993765364281
-7733695187297793935,0.6316712455288884
8705577768260324507,0.15
5854826206391555934,0.45011460498046874
-1476443962403258077,0.15
-6755529449194292364,0.816225461419753
-5088356584302544253,0.6175199965794692
-7253661257865890362,0.622850484375
-3334986789296818171,0.5353552440763406
-1358290425483666449,0.7955863637695313
7069716903330598777,0.4075416635561342
8292678182472130654,0.6056528971896701
8498072090410889148,0.622850484375
5356716654993084142,0.622850484375
-201983997046425621,0.15
-2311190442938411621,0.622850484375
4974120527580336876,0.8375917482205975
8612920871542841378,0.47976321093749996
-3689945659074535363,0.5364825446777344
-5431307292123848139,0.15
2326977400756757571,0.622850484375
-2245385515138743709,0.15
-1238569916675932717,0.15
-88838294800331728,0.585553932368405
-1395094436518040222,0.32510868365478507
-583230124356785942,0.8148581300653528
-3358503615630831421,0.7644887641855875
-3319659921585927097,0.15
374620165138588772,0.9683222431640626
4788106058838405735,0.6228504843749999
-3061518305588209178,0.6914336557617187
-2245796248545107959,0.40262048943865736
-5562597398937679371,0.4619985307321429
7740749621420414418,0.15
5450477909687945615,0.6288664167917898
-3641087426253527248,0.7690187430281847
-2036784805322419152,0.8656274446132329
6778919753165895645,0.6129900997721353
-4174281900055304804,0.7386623426924208
-8552311835191419964,0.5364825446777344
-3579530611133373963,0.7660522326054265
4416476939160689438,0.739156950032552
7632329408940336886,0.9280086659478081
4498692824913471612,0.5172283209686279
-7403810045503651265,0.7955863637695313
8900939453732020556,0.622850484375
444079622133699280,0.15
3713405145260801600,0.43028028662109374
-4968963976393661417,0.5714706821289062
-6601500664879226861,0.5074473008270264
-5606297258161947392,0.7587412223603047
6836801838547765716,0.4972012247648746
2390011840877443355,0.622850484375
-7702148223568273023,0.7955863637695313
-878630958670435656,0.7325176864471434
5683174858583048336,0.47976321093749996
7826083315945169573,0.7468375107421874
8373219015469202030,0.7955863637695313
3996420477420391826,0.7527513229662535
7518297393904484529,0.5111741953057183
6507725631069915179,0.5611223787197732
6262158622826991504,0.8986096883699177
404336568783254011,0.4253449937605116
7193484739611763282,0.15
-2377941047972221089,0.7955863637695313
7537834157827290402,0.7419437021484373
5676680673046065230,0.8145512565714518
-2248427256538962912,0.7022852440664443
-6818615812831391031,0.7659377578125001
