0.0,140
3.0,1
5.0,17
6.0,24
7.0,40
8.0,25
9.0,73
10.0,93
11.0,127
12.0,138
13.0,178
14.0,179
15.0,235
16.0,198
17.0,268
18.0,460
19.0,323
20.0,351
21.0,317
22.0,248
23.0,258
24.0,180
25.0,155
26.0,79
27.0,65
28.0,56
29.0,20
30.0,20
31.0,4
32.0,9
33.0,1
35.0,2
40.0,1
100.0,1
